group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Means,Seq,100000000,,,345620250.0,ns,1
Means,Seq,100000000,,,345692834.0,ns,1
Means,Seq,100000000,,,345674750.0,ns,1
Means,Seq,100000000,,,345554041.0,ns,1
Means,Seq,100000000,,,345708125.0,ns,1
Means,Seq,100000000,,,345594458.0,ns,1
Means,Seq,100000000,,,345205916.0,ns,1
Means,Seq,100000000,,,345625917.0,ns,1
Means,Seq,100000000,,,345647750.0,ns,1
Means,Seq,100000000,,,345604250.0,ns,1
Means,Seq,100000000,,,345516000.0,ns,1
Means,Seq,100000000,,,345549208.0,ns,1
Means,Seq,100000000,,,345744958.0,ns,1
Means,Seq,100000000,,,345329583.0,ns,1
Means,Seq,100000000,,,345655375.0,ns,1
Means,Seq,100000000,,,346497375.0,ns,1
Means,Seq,100000000,,,346039625.0,ns,1
Means,Seq,100000000,,,345763000.0,ns,1
Means,Seq,100000000,,,345817417.0,ns,1
Means,Seq,100000000,,,345477000.0,ns,1
Means,Seq,100000000,,,345753292.0,ns,1
Means,Seq,100000000,,,345695500.0,ns,1
Means,Seq,100000000,,,345769042.0,ns,1
Means,Seq,100000000,,,345787083.0,ns,1
Means,Seq,100000000,,,345714625.0,ns,1
Means,Seq,100000000,,,345675083.0,ns,1
Means,Seq,100000000,,,345495875.0,ns,1
Means,Seq,100000000,,,348852625.0,ns,1
Means,Seq,100000000,,,345548666.0,ns,1
Means,Seq,100000000,,,345583375.0,ns,1
Means,Seq,100000000,,,345699542.0,ns,1
Means,Seq,100000000,,,345427541.0,ns,1
Means,Seq,100000000,,,345582542.0,ns,1
Means,Seq,100000000,,,346441000.0,ns,1
Means,Seq,100000000,,,345954083.0,ns,1
Means,Seq,100000000,,,345710667.0,ns,1
Means,SeqSimd16,10000,,,1047334.0,ns,453
Means,SeqSimd16,10000,,,1983750.0,ns,906
Means,SeqSimd16,10000,,,3169542.0,ns,1359
Means,SeqSimd16,10000,,,4208834.0,ns,1812
Means,SeqSimd16,10000,,,5573625.0,ns,2265
Means,SeqSimd16,10000,,,6206791.0,ns,2718
Means,SeqSimd16,10000,,,7098333.0,ns,3171
Means,SeqSimd16,10000,,,7893000.0,ns,3624
Means,SeqSimd16,10000,,,8922916.0,ns,4077
Means,SeqSimd16,10000,,,9882333.0,ns,4530
Means,SeqSimd16,10000,,,10955583.0,ns,4983
Means,SeqSimd16,10000,,,11814083.0,ns,5436
Means,SeqSimd16,10000,,,12834334.0,ns,5889
Means,SeqSimd16,10000,,,13802375.0,ns,6342
Means,SeqSimd16,10000,,,14853208.0,ns,6795
Means,SeqSimd16,10000,,,15752167.0,ns,7248
Means,SeqSimd16,10000,,,17617042.0,ns,7701
Means,SeqSimd16,10000,,,18686125.0,ns,8154
Means,SeqSimd16,10000,,,19510875.0,ns,8607
Means,SeqSimd16,10000,,,20016834.0,ns,9060
Means,SeqSimd16,10000,,,20692709.0,ns,9513
Means,SeqSimd16,10000,,,21655792.0,ns,9966
Means,SeqSimd16,10000,,,22620166.0,ns,10419
Means,SeqSimd16,10000,,,23634375.0,ns,10872
Means,SeqSimd16,10000,,,24589291.0,ns,11325
Means,SeqSimd16,10000,,,25550042.0,ns,11778
Means,SeqSimd16,10000,,,26552667.0,ns,12231
Means,SeqSimd16,10000,,,27549625.0,ns,12684
Means,SeqSimd16,10000,,,28539375.0,ns,13137
Means,SeqSimd16,10000,,,29505625.0,ns,13590
Means,SeqSimd16,10000,,,30540500.0,ns,14043
Means,SeqSimd16,10000,,,31488666.0,ns,14496
Means,SeqSimd16,10000,,,32521417.0,ns,14949
Means,SeqSimd16,10000,,,33417000.0,ns,15402
Means,SeqSimd16,10000,,,34397833.0,ns,15855
Means,SeqSimd16,10000,,,35414959.0,ns,16308
Means,SeqSimd16,10000,,,36414459.0,ns,16761
Means,SeqSimd16,10000,,,37408875.0,ns,17214
Means,SeqSimd16,10000,,,38421042.0,ns,17667
Means,SeqSimd16,10000,,,39433209.0,ns,18120
Means,SeqSimd16,10000,,,40468167.0,ns,18573
Means,SeqSimd16,10000,,,41456708.0,ns,19026
Means,SeqSimd16,10000,,,42559833.0,ns,19479
Means,SeqSimd16,10000,,,43298250.0,ns,19932
Means,SeqSimd16,10000,,,44440625.0,ns,20385
Means,SeqSimd16,10000,,,45445750.0,ns,20838
Means,SeqSimd16,10000,,,46347667.0,ns,21291
Means,SeqSimd16,10000,,,47431417.0,ns,21744
Means,SeqSimd16,10000,,,49463625.0,ns,22197
Means,SeqSimd16,10000,,,51322958.0,ns,22650
Means,SeqSimd16,10000,,,50253917.0,ns,23103
Means,SeqSimd16,10000,,,51293541.0,ns,23556
Means,SeqSimd16,10000,,,52299083.0,ns,24009
Means,SeqSimd16,10000,,,53202791.0,ns,24462
Means,SeqSimd16,10000,,,54201583.0,ns,24915
Means,SeqSimd16,10000,,,55183167.0,ns,25368
Means,SeqSimd16,10000,,,56135375.0,ns,25821
Means,SeqSimd16,10000,,,57505125.0,ns,26274
Means,SeqSimd16,10000,,,59748250.0,ns,26727
Means,SeqSimd16,10000,,,60339167.0,ns,27180
Means,SeqSimd16,10000,,,60180291.0,ns,27633
Means,SeqSimd16,10000,,,61107375.0,ns,28086
Means,SeqSimd16,10000,,,62064166.0,ns,28539
Means,SeqSimd16,10000,,,63146000.0,ns,28992
Means,SeqSimd16,10000,,,64000959.0,ns,29445
Means,SeqSimd16,10000,,,65073917.0,ns,29898
Means,SeqSimd16,10000,,,66288375.0,ns,30351
Means,SeqSimd16,10000,,,66976250.0,ns,30804
Means,SeqSimd16,10000,,,67996375.0,ns,31257
Means,SeqSimd16,10000,,,68896917.0,ns,31710
Means,SeqSimd16,10000,,,71263583.0,ns,32163
Means,SeqSimd16,10000,,,71208833.0,ns,32616
Means,SeqSimd16,10000,,,72161375.0,ns,33069
Means,SeqSimd16,10000,,,74537500.0,ns,33522
Means,SeqSimd16,10000,,,74246500.0,ns,33975
Means,SeqSimd16,10000,,,75043917.0,ns,34428
Means,SeqSimd16,10000,,,76170708.0,ns,34881
Means,SeqSimd16,10000,,,77748041.0,ns,35334
Means,SeqSimd16,10000,,,78233875.0,ns,35787
Means,SeqSimd16,10000,,,78823125.0,ns,36240
Means,SeqSimd16,10000,,,79792500.0,ns,36693
Means,SeqSimd16,10000,,,80845000.0,ns,37146
Means,SeqSimd16,10000,,,81782417.0,ns,37599
Means,SeqSimd16,10000,,,83337875.0,ns,38052
Means,SeqSimd16,10000,,,83984500.0,ns,38505
Means,SeqSimd16,10000,,,84719500.0,ns,38958
Means,SeqSimd16,10000,,,85853083.0,ns,39411
Means,SeqSimd16,10000,,,86713250.0,ns,39864
Means,SeqSimd16,10000,,,87670958.0,ns,40317
Means,SeqSimd16,10000,,,88851500.0,ns,40770
Means,SeqSimd16,10000,,,89623500.0,ns,41223
Means,SeqSimd16,10000,,,90662041.0,ns,41676
Means,SeqSimd16,10000,,,91780208.0,ns,42129
Means,SeqSimd16,10000,,,92704917.0,ns,42582
Means,SeqSimd16,10000,,,93731625.0,ns,43035
Means,SeqSimd16,10000,,,94706250.0,ns,43488
Means,SeqSimd16,10000,,,95591958.0,ns,43941
Means,SeqSimd16,10000,,,96532209.0,ns,44394
Means,SeqSimd16,10000,,,97609250.0,ns,44847
Means,SeqSimd16,10000,,,98647375.0,ns,45300
Means,SeqSimd16,100000,,,1032875.0,ns,43
Means,SeqSimd16,100000,,,1994000.0,ns,86
Means,SeqSimd16,100000,,,2993083.0,ns,129
Means,SeqSimd16,100000,,,4062666.0,ns,172
Means,SeqSimd16,100000,,,5077833.0,ns,215
Means,SeqSimd16,100000,,,6149166.0,ns,258
Means,SeqSimd16,100000,,,6991792.0,ns,301
Means,SeqSimd16,100000,,,8001917.0,ns,344
Means,SeqSimd16,100000,,,8962875.0,ns,387
Means,SeqSimd16,100000,,,9571250.0,ns,430
Means,SeqSimd16,100000,,,11036125.0,ns,473
Means,SeqSimd16,100000,,,12021666.0,ns,516
Means,SeqSimd16,100000,,,13057292.0,ns,559
Means,SeqSimd16,100000,,,14030459.0,ns,602
Means,SeqSimd16,100000,,,15026958.0,ns,645
Means,SeqSimd16,100000,,,16060000.0,ns,688
Means,SeqSimd16,100000,,,16996792.0,ns,731
Means,SeqSimd16,100000,,,18026709.0,ns,774
Means,SeqSimd16,100000,,,19052042.0,ns,817
Means,SeqSimd16,100000,,,19999125.0,ns,860
Means,SeqSimd16,100000,,,21037208.0,ns,903
Means,SeqSimd16,100000,,,22013708.0,ns,946
Means,SeqSimd16,100000,,,23112958.0,ns,989
Means,SeqSimd16,100000,,,24045416.0,ns,1032
Means,SeqSimd16,100000,,,25038458.0,ns,1075
Means,SeqSimd16,100000,,,26085833.0,ns,1118
Means,SeqSimd16,100000,,,27036125.0,ns,1161
Means,SeqSimd16,100000,,,28066250.0,ns,1204
Means,SeqSimd16,100000,,,29015958.0,ns,1247
Means,SeqSimd16,100000,,,30036625.0,ns,1290
Means,SeqSimd16,100000,,,31042708.0,ns,1333
Means,SeqSimd16,100000,,,32044125.0,ns,1376
Means,SeqSimd16,100000,,,33048542.0,ns,1419
Means,SeqSimd16,100000,,,34054958.0,ns,1462
Means,SeqSimd16,100000,,,35043291.0,ns,1505
Means,SeqSimd16,100000,,,36058875.0,ns,1548
Means,SeqSimd16,100000,,,36962209.0,ns,1591
Means,SeqSimd16,100000,,,37913959.0,ns,1634
Means,SeqSimd16,100000,,,38904125.0,ns,1677
Means,SeqSimd16,100000,,,39879125.0,ns,1720
Means,SeqSimd16,100000,,,40897791.0,ns,1763
Means,SeqSimd16,100000,,,41880833.0,ns,1806
Means,SeqSimd16,100000,,,42897750.0,ns,1849
Means,SeqSimd16,100000,,,43874083.0,ns,1892
Means,SeqSimd16,100000,,,44890708.0,ns,1935
Means,SeqSimd16,100000,,,45871750.0,ns,1978
Means,SeqSimd16,100000,,,46857333.0,ns,2021
Means,SeqSimd16,100000,,,47869333.0,ns,2064
Means,SeqSimd16,100000,,,49006250.0,ns,2107
Means,SeqSimd16,100000,,,49870083.0,ns,2150
Means,SeqSimd16,100000,,,50851500.0,ns,2193
Means,SeqSimd16,100000,,,51861459.0,ns,2236
Means,SeqSimd16,100000,,,52859917.0,ns,2279
Means,SeqSimd16,100000,,,53868750.0,ns,2322
Means,SeqSimd16,100000,,,54863708.0,ns,2365
Means,SeqSimd16,100000,,,55843083.0,ns,2408
Means,SeqSimd16,100000,,,56853166.0,ns,2451
Means,SeqSimd16,100000,,,57879042.0,ns,2494
Means,SeqSimd16,100000,,,58863667.0,ns,2537
Means,SeqSimd16,100000,,,59835750.0,ns,2580
Means,SeqSimd16,100000,,,60822750.0,ns,2623
Means,SeqSimd16,100000,,,61828250.0,ns,2666
Means,SeqSimd16,100000,,,62801750.0,ns,2709
Means,SeqSimd16,100000,,,63795166.0,ns,2752
Means,SeqSimd16,100000,,,64824292.0,ns,2795
Means,SeqSimd16,100000,,,65819208.0,ns,2838
Means,SeqSimd16,100000,,,66843125.0,ns,2881
Means,SeqSimd16,100000,,,67784958.0,ns,2924
Means,SeqSimd16,100000,,,68796500.0,ns,2967
Means,SeqSimd16,100000,,,69818500.0,ns,3010
Means,SeqSimd16,100000,,,70801167.0,ns,3053
Means,SeqSimd16,100000,,,71765417.0,ns,3096
Means,SeqSimd16,100000,,,72786875.0,ns,3139
Means,SeqSimd16,100000,,,73884458.0,ns,3182
Means,SeqSimd16,100000,,,74799833.0,ns,3225
Means,SeqSimd16,100000,,,75775250.0,ns,3268
Means,SeqSimd16,100000,,,76787500.0,ns,3311
Means,SeqSimd16,100000,,,77762416.0,ns,3354
Means,SeqSimd16,100000,,,78799000.0,ns,3397
Means,SeqSimd16,100000,,,79779083.0,ns,3440
Means,SeqSimd16,100000,,,80766334.0,ns,3483
Means,SeqSimd16,100000,,,81768709.0,ns,3526
Means,SeqSimd16,100000,,,82741292.0,ns,3569
Means,SeqSimd16,100000,,,83760250.0,ns,3612
Means,SeqSimd16,100000,,,84792750.0,ns,3655
Means,SeqSimd16,100000,,,85806500.0,ns,3698
Means,SeqSimd16,100000,,,86746458.0,ns,3741
Means,SeqSimd16,100000,,,87773167.0,ns,3784
Means,SeqSimd16,100000,,,88771459.0,ns,3827
Means,SeqSimd16,100000,,,89744417.0,ns,3870
Means,SeqSimd16,100000,,,90729833.0,ns,3913
Means,SeqSimd16,100000,,,91756042.0,ns,3956
Means,SeqSimd16,100000,,,92733334.0,ns,3999
Means,SeqSimd16,100000,,,93728375.0,ns,4042
Means,SeqSimd16,100000,,,94734625.0,ns,4085
Means,SeqSimd16,100000,,,95736958.0,ns,4128
Means,SeqSimd16,100000,,,96767708.0,ns,4171
Means,SeqSimd16,100000,,,97727041.0,ns,4214
Means,SeqSimd16,100000,,,98778250.0,ns,4257
Means,SeqSimd16,100000,,,99737917.0,ns,4300
Means,SeqSimd16,1000000,,,1164750.0,ns,5
Means,SeqSimd16,1000000,,,2318042.0,ns,10
Means,SeqSimd16,1000000,,,3475209.0,ns,15
Means,SeqSimd16,1000000,,,4650667.0,ns,20
Means,SeqSimd16,1000000,,,5786959.0,ns,25
Means,SeqSimd16,1000000,,,6959834.0,ns,30
Means,SeqSimd16,1000000,,,8104292.0,ns,35
Means,SeqSimd16,1000000,,,9274750.0,ns,40
Means,SeqSimd16,1000000,,,10507250.0,ns,45
Means,SeqSimd16,1000000,,,11611792.0,ns,50
Means,SeqSimd16,1000000,,,12755250.0,ns,55
Means,SeqSimd16,1000000,,,13912291.0,ns,60
Means,SeqSimd16,1000000,,,15064917.0,ns,65
Means,SeqSimd16,1000000,,,16244542.0,ns,70
Means,SeqSimd16,1000000,,,17382959.0,ns,75
Means,SeqSimd16,1000000,,,18596167.0,ns,80
Means,SeqSimd16,1000000,,,19704708.0,ns,85
Means,SeqSimd16,1000000,,,20880291.0,ns,90
Means,SeqSimd16,1000000,,,22054083.0,ns,95
Means,SeqSimd16,1000000,,,23200167.0,ns,100
Means,SeqSimd16,1000000,,,24349375.0,ns,105
Means,SeqSimd16,1000000,,,25513083.0,ns,110
Means,SeqSimd16,1000000,,,26709041.0,ns,115
Means,SeqSimd16,1000000,,,27820958.0,ns,120
Means,SeqSimd16,1000000,,,29010250.0,ns,125
Means,SeqSimd16,1000000,,,30139041.0,ns,130
Means,SeqSimd16,1000000,,,31323166.0,ns,135
Means,SeqSimd16,1000000,,,32472292.0,ns,140
Means,SeqSimd16,1000000,,,33612584.0,ns,145
Means,SeqSimd16,1000000,,,34788834.0,ns,150
Means,SeqSimd16,1000000,,,35958167.0,ns,155
Means,SeqSimd16,1000000,,,37113291.0,ns,160
Means,SeqSimd16,1000000,,,38252333.0,ns,165
Means,SeqSimd16,1000000,,,39418708.0,ns,170
Means,SeqSimd16,1000000,,,40596958.0,ns,175
Means,SeqSimd16,1000000,,,41720042.0,ns,180
Means,SeqSimd16,1000000,,,42902709.0,ns,185
Means,SeqSimd16,1000000,,,44064625.0,ns,190
Means,SeqSimd16,1000000,,,45232041.0,ns,195
Means,SeqSimd16,1000000,,,46404333.0,ns,200
Means,SeqSimd16,1000000,,,47558416.0,ns,205
Means,SeqSimd16,1000000,,,48699333.0,ns,210
Means,SeqSimd16,1000000,,,49006833.0,ns,215
Means,SeqSimd16,1000000,,,51011583.0,ns,220
Means,SeqSimd16,1000000,,,52179500.0,ns,225
Means,SeqSimd16,1000000,,,53340542.0,ns,230
Means,SeqSimd16,1000000,,,54488625.0,ns,235
Means,SeqSimd16,1000000,,,55649375.0,ns,240
Means,SeqSimd16,1000000,,,57048583.0,ns,245
Means,SeqSimd16,1000000,,,57965750.0,ns,250
Means,SeqSimd16,1000000,,,59132542.0,ns,255
Means,SeqSimd16,1000000,,,60320791.0,ns,260
Means,SeqSimd16,1000000,,,61444250.0,ns,265
Means,SeqSimd16,1000000,,,63859583.0,ns,270
Means,SeqSimd16,1000000,,,63788708.0,ns,275
Means,SeqSimd16,1000000,,,64976208.0,ns,280
Means,SeqSimd16,1000000,,,66160708.0,ns,285
Means,SeqSimd16,1000000,,,67352416.0,ns,290
Means,SeqSimd16,1000000,,,68418667.0,ns,295
Means,SeqSimd16,1000000,,,69609667.0,ns,300
Means,SeqSimd16,1000000,,,70704417.0,ns,305
Means,SeqSimd16,1000000,,,71900542.0,ns,310
Means,SeqSimd16,1000000,,,73035792.0,ns,315
Means,SeqSimd16,1000000,,,74201792.0,ns,320
Means,SeqSimd16,1000000,,,75372041.0,ns,325
Means,SeqSimd16,1000000,,,76515958.0,ns,330
Means,SeqSimd16,1000000,,,77662458.0,ns,335
Means,SeqSimd16,1000000,,,78861083.0,ns,340
Means,SeqSimd16,1000000,,,79992125.0,ns,345
Means,SeqSimd16,1000000,,,81180041.0,ns,350
Means,SeqSimd16,1000000,,,82343000.0,ns,355
Means,SeqSimd16,1000000,,,83484625.0,ns,360
Means,SeqSimd16,1000000,,,84644792.0,ns,365
Means,SeqSimd16,1000000,,,85790125.0,ns,370
Means,SeqSimd16,1000000,,,87022166.0,ns,375
Means,SeqSimd16,1000000,,,88123958.0,ns,380
Means,SeqSimd16,1000000,,,89272333.0,ns,385
Means,SeqSimd16,1000000,,,90444417.0,ns,390
Means,SeqSimd16,1000000,,,91592000.0,ns,395
Means,SeqSimd16,1000000,,,92770375.0,ns,400
Means,SeqSimd16,1000000,,,94664208.0,ns,405
Means,SeqSimd16,1000000,,,95771916.0,ns,410
Means,SeqSimd16,1000000,,,96307208.0,ns,415
Means,SeqSimd16,1000000,,,97418958.0,ns,420
Means,SeqSimd16,1000000,,,98577292.0,ns,425
Means,SeqSimd16,1000000,,,99870125.0,ns,430
Means,SeqSimd16,1000000,,,100871875.0,ns,435
Means,SeqSimd16,1000000,,,102069250.0,ns,440
Means,SeqSimd16,1000000,,,103199750.0,ns,445
Means,SeqSimd16,1000000,,,104405500.0,ns,450
Means,SeqSimd16,1000000,,,105495583.0,ns,455
Means,SeqSimd16,1000000,,,106924459.0,ns,460
Means,SeqSimd16,1000000,,,107902709.0,ns,465
Means,SeqSimd16,1000000,,,109327625.0,ns,470
Means,SeqSimd16,1000000,,,110151333.0,ns,475
Means,SeqSimd16,1000000,,,111319583.0,ns,480
Means,SeqSimd16,1000000,,,112492333.0,ns,485
Means,SeqSimd16,1000000,,,113633750.0,ns,490
Means,SeqSimd16,1000000,,,114837625.0,ns,495
Means,SeqSimd16,1000000,,,115960750.0,ns,500
Means,SeqSimd16,10000000,,,51175417.0,ns,22
Means,SeqSimd16,10000000,,,51111500.0,ns,22
Means,SeqSimd16,10000000,,,51024250.0,ns,22
Means,SeqSimd16,10000000,,,51027958.0,ns,22
Means,SeqSimd16,10000000,,,51058083.0,ns,22
Means,SeqSimd16,10000000,,,51035375.0,ns,22
Means,SeqSimd16,10000000,,,51026000.0,ns,22
Means,SeqSimd16,10000000,,,51033875.0,ns,22
Means,SeqSimd16,10000000,,,51010542.0,ns,22
Means,SeqSimd16,10000000,,,51000375.0,ns,22
Means,SeqSimd16,10000000,,,51026917.0,ns,22
Means,SeqSimd16,10000000,,,51012792.0,ns,22
Means,SeqSimd16,10000000,,,51028917.0,ns,22
Means,SeqSimd16,10000000,,,51001125.0,ns,22
Means,SeqSimd16,10000000,,,51010916.0,ns,22
Means,SeqSimd16,10000000,,,51044208.0,ns,22
Means,SeqSimd16,10000000,,,51019333.0,ns,22
Means,SeqSimd16,10000000,,,51030667.0,ns,22
Means,SeqSimd16,10000000,,,51006542.0,ns,22
Means,SeqSimd16,10000000,,,51039750.0,ns,22
Means,SeqSimd16,10000000,,,51025250.0,ns,22
Means,SeqSimd16,10000000,,,50998625.0,ns,22
Means,SeqSimd16,10000000,,,51020958.0,ns,22
Means,SeqSimd16,10000000,,,51035958.0,ns,22
Means,SeqSimd16,10000000,,,51035625.0,ns,22
Means,SeqSimd16,10000000,,,51036291.0,ns,22
Means,SeqSimd16,10000000,,,51019416.0,ns,22
Means,SeqSimd16,10000000,,,51059375.0,ns,22
Means,SeqSimd16,10000000,,,50997958.0,ns,22
Means,SeqSimd16,10000000,,,51015917.0,ns,22
Means,SeqSimd16,10000000,,,51036375.0,ns,22
Means,SeqSimd16,10000000,,,51011917.0,ns,22
Means,SeqSimd16,10000000,,,51007500.0,ns,22
Means,SeqSimd16,10000000,,,50997542.0,ns,22
Means,SeqSimd16,10000000,,,51029042.0,ns,22
Means,SeqSimd16,10000000,,,51039542.0,ns,22
Means,SeqSimd16,10000000,,,50999417.0,ns,22
Means,SeqSimd16,10000000,,,51643541.0,ns,22
Means,SeqSimd16,10000000,,,51848333.0,ns,22
Means,SeqSimd16,10000000,,,51110083.0,ns,22
Means,SeqSimd16,10000000,,,51044167.0,ns,22
Means,SeqSimd16,10000000,,,51030667.0,ns,22
Means,SeqSimd16,10000000,,,51948541.0,ns,22
Means,SeqSimd16,10000000,,,52130167.0,ns,22
Means,SeqSimd16,10000000,,,51179417.0,ns,22
Means,SeqSimd16,10000000,,,51039958.0,ns,22
Means,SeqSimd16,10000000,,,51034416.0,ns,22
Means,SeqSimd16,10000000,,,51201250.0,ns,22
Means,SeqSimd16,10000000,,,51034292.0,ns,22
Means,SeqSimd16,10000000,,,51057500.0,ns,22
Means,SeqSimd16,10000000,,,51046542.0,ns,22
Means,SeqSimd16,10000000,,,51039583.0,ns,22
Means,SeqSimd16,10000000,,,51039125.0,ns,22
Means,SeqSimd16,10000000,,,51048459.0,ns,22
Means,SeqSimd16,10000000,,,51042584.0,ns,22
Means,SeqSimd16,10000000,,,51022083.0,ns,22
Means,SeqSimd16,10000000,,,51029458.0,ns,22
Means,SeqSimd16,10000000,,,51053458.0,ns,22
Means,SeqSimd16,10000000,,,51075209.0,ns,22
Means,SeqSimd16,10000000,,,51040875.0,ns,22
Means,SeqSimd16,10000000,,,51022208.0,ns,22
Means,SeqSimd16,10000000,,,51043083.0,ns,22
Means,SeqSimd16,10000000,,,51038250.0,ns,22
Means,SeqSimd16,10000000,,,51078750.0,ns,22
Means,SeqSimd16,10000000,,,51088042.0,ns,22
Means,SeqSimd16,10000000,,,51046791.0,ns,22
Means,SeqSimd16,10000000,,,51033833.0,ns,22
Means,SeqSimd16,10000000,,,51008417.0,ns,22
Means,SeqSimd16,10000000,,,50999875.0,ns,22
Means,SeqSimd16,10000000,,,51027417.0,ns,22
Means,SeqSimd16,10000000,,,51029792.0,ns,22
Means,SeqSimd16,10000000,,,51027000.0,ns,22
Means,SeqSimd16,10000000,,,51020667.0,ns,22
Means,SeqSimd16,10000000,,,51058708.0,ns,22
Means,SeqSimd16,10000000,,,51015125.0,ns,22
Means,SeqSimd16,10000000,,,51029209.0,ns,22
Means,SeqSimd16,10000000,,,51019000.0,ns,22
Means,SeqSimd16,10000000,,,51012166.0,ns,22
Means,SeqSimd16,10000000,,,51027667.0,ns,22
Means,SeqSimd16,10000000,,,51031334.0,ns,22
Means,SeqSimd16,10000000,,,51034917.0,ns,22
Means,SeqSimd16,10000000,,,51038208.0,ns,22
Means,SeqSimd16,10000000,,,51016000.0,ns,22
Means,SeqSimd16,10000000,,,51048334.0,ns,22
Means,SeqSimd16,10000000,,,51039542.0,ns,22
Means,SeqSimd16,10000000,,,51037416.0,ns,22
Means,SeqSimd16,10000000,,,51036333.0,ns,22
Means,SeqSimd16,10000000,,,51021708.0,ns,22
Means,SeqSimd16,10000000,,,51036667.0,ns,22
Means,SeqSimd16,10000000,,,51041416.0,ns,22
Means,SeqSimd16,10000000,,,51023458.0,ns,22
Means,SeqSimd16,10000000,,,51036375.0,ns,22
Means,SeqSimd16,10000000,,,51011166.0,ns,22
Means,SeqSimd16,10000000,,,51039250.0,ns,22
Means,SeqSimd16,10000000,,,51028708.0,ns,22
Means,SeqSimd16,10000000,,,51015875.0,ns,22
Means,SeqSimd16,10000000,,,51025459.0,ns,22
Means,SeqSimd16,10000000,,,51026542.0,ns,22
Means,SeqSimd16,10000000,,,51192959.0,ns,22
Means,SeqSimd16,10000000,,,51224792.0,ns,22
Means,SeqSimd16,100000000,,,69866750.0,ns,3
Means,SeqSimd16,100000000,,,69679042.0,ns,3
Means,SeqSimd16,100000000,,,69579875.0,ns,3
Means,SeqSimd16,100000000,,,69586667.0,ns,3
Means,SeqSimd16,100000000,,,69620250.0,ns,3
Means,SeqSimd16,100000000,,,69555917.0,ns,3
Means,SeqSimd16,100000000,,,69588834.0,ns,3
Means,SeqSimd16,100000000,,,69575000.0,ns,3
Means,SeqSimd16,100000000,,,69612833.0,ns,3
Means,SeqSimd16,100000000,,,69592708.0,ns,3
Means,SeqSimd16,100000000,,,69568250.0,ns,3
Means,SeqSimd16,100000000,,,69574333.0,ns,3
Means,SeqSimd16,100000000,,,69593791.0,ns,3
Means,SeqSimd16,100000000,,,69642875.0,ns,3
Means,SeqSimd16,100000000,,,69583333.0,ns,3
Means,SeqSimd16,100000000,,,69618083.0,ns,3
Means,SeqSimd16,100000000,,,69589125.0,ns,3
Means,SeqSimd16,100000000,,,69606125.0,ns,3
Means,SeqSimd16,100000000,,,69611792.0,ns,3
Means,SeqSimd16,100000000,,,69567292.0,ns,3
Means,SeqSimd16,100000000,,,69592209.0,ns,3
Means,SeqSimd16,100000000,,,69617750.0,ns,3
Means,SeqSimd16,100000000,,,69620500.0,ns,3
Means,SeqSimd16,100000000,,,69586750.0,ns,3
Means,SeqSimd16,100000000,,,69613667.0,ns,3
Means,SeqSimd16,100000000,,,69571375.0,ns,3
Means,SeqSimd16,100000000,,,69567625.0,ns,3
Means,SeqSimd16,100000000,,,69609292.0,ns,3
Means,SeqSimd16,100000000,,,69579333.0,ns,3
Means,SeqSimd16,100000000,,,69649250.0,ns,3
Means,SeqSimd16,100000000,,,69624375.0,ns,3
Means,SeqSimd16,100000000,,,69576541.0,ns,3
Means,SeqSimd16,100000000,,,69585208.0,ns,3
Means,SeqSimd16,100000000,,,69606334.0,ns,3
Means,SeqSimd16,100000000,,,69554834.0,ns,3
Means,SeqSimd16,100000000,,,69584750.0,ns,3
Means,SeqSimd16,100000000,,,71880333.0,ns,3
Means,SeqSimd16,100000000,,,69671750.0,ns,3
Means,SeqSimd16,100000000,,,69654875.0,ns,3
Means,SeqSimd16,100000000,,,69631875.0,ns,3
Means,SeqSimd16,100000000,,,69655167.0,ns,3
Means,SeqSimd16,100000000,,,70033291.0,ns,3
Means,SeqSimd16,100000000,,,72726500.0,ns,3
Means,SeqSimd16,100000000,,,69587542.0,ns,3
Means,SeqSimd16,100000000,,,69648750.0,ns,3
Means,SeqSimd16,100000000,,,69599917.0,ns,3
Means,SeqSimd16,100000000,,,69645916.0,ns,3
Means,SeqSimd16,100000000,,,69603417.0,ns,3
Means,SeqSimd16,100000000,,,69580834.0,ns,3
Means,SeqSimd16,100000000,,,69590834.0,ns,3
Means,SeqSimd16,100000000,,,69609958.0,ns,3
Means,SeqSimd16,100000000,,,69621958.0,ns,3
Means,SeqSimd16,100000000,,,69586791.0,ns,3
Means,SeqSimd16,100000000,,,69610583.0,ns,3
Means,SeqSimd16,100000000,,,69605791.0,ns,3
Means,SeqSimd16,100000000,,,69603167.0,ns,3
Means,SeqSimd16,100000000,,,69636708.0,ns,3
Means,SeqSimd16,100000000,,,69569458.0,ns,3
Means,SeqSimd16,100000000,,,69602500.0,ns,3
Means,SeqSimd16,100000000,,,69630125.0,ns,3
Means,SeqSimd16,100000000,,,69627250.0,ns,3
Means,SeqSimd16,100000000,,,69642583.0,ns,3
Means,SeqSimd16,100000000,,,69601542.0,ns,3
Means,SeqSimd16,100000000,,,69612209.0,ns,3
Means,SeqSimd16,100000000,,,69645667.0,ns,3
Means,SeqSimd16,100000000,,,69595750.0,ns,3
Means,SeqSimd16,100000000,,,69613209.0,ns,3
Means,SeqSimd16,100000000,,,69636500.0,ns,3
